"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO2629","DosdRvsM512_36h","0.7",0.3701,2856104,2856250,147,"+"
"SCO2629","DosdRvsM512_54h","1.44",0.3701,2856104,2856250,147,"+"
"SCO2633","DosdRvsM512_24h","0.55",0.0051,2860089,2860730,642,"+"
"SCO2633","DosdRvsM512_30h","0.4",0.0051,2860089,2860730,642,"+"
"SCO2633","DosdRvsM512_42h","0.99",0.0051,2860089,2860730,642,"+"
"SCO2633","DosdRvsM512_36h","0.44",0.0051,2860089,2860730,642,"+"
"SCO2633","DosdRvsM512_54h","0.26",0.0051,2860089,2860730,642,"+"
"SCO2634","DosdRvsM512_24h","0.58",0.0327,2860846,2861496,651,"-"
"SCO2634","DosdRvsM512_30h","0.39",0.0327,2860846,2861496,651,"-"
"SCO2634","DosdRvsM512_42h","1.15",0.0327,2860846,2861496,651,"-"
"SCO2634","DosdRvsM512_36h","0.67",0.0327,2860846,2861496,651,"-"
"SCO2634","DosdRvsM512_54h","0.35",0.0327,2860846,2861496,651,"-"
"SCO2636","DosdRvsM512_24h","1.21",0.0046,2864407,2865597,1191,"+"
"SCO2636","DosdRvsM512_30h","2.91",0.0046,2864407,2865597,1191,"+"
"SCO2636","DosdRvsM512_42h","1.22",0.0046,2864407,2865597,1191,"+"
"SCO2636","DosdRvsM512_36h","1.64",0.0046,2864407,2865597,1191,"+"
"SCO2636","DosdRvsM512_54h","1.9",0.0046,2864407,2865597,1191,"+"
"SCO2637","DosdRvsM512_24h","1.03",0.19,2865913,2869209,3297,"+"
"SCO2637","DosdRvsM512_30h","2.16",0.19,2865913,2869209,3297,"+"
"SCO2637","DosdRvsM512_42h","0.98",0.19,2865913,2869209,3297,"+"
"SCO2637","DosdRvsM512_36h","1.42",0.19,2865913,2869209,3297,"+"
"SCO2637","DosdRvsM512_54h","1.57",0.19,2865913,2869209,3297,"+"
"SCO2641","DosdRvsM512_24h","0.45",0.1024,2871981,2873168,1188,"+"
"SCO2641","DosdRvsM512_30h","0.58",0.1024,2871981,2873168,1188,"+"
"SCO2641","DosdRvsM512_42h","0.92",0.1024,2871981,2873168,1188,"+"
"SCO2641","DosdRvsM512_36h","0.66",0.1024,2871981,2873168,1188,"+"
"SCO2641","DosdRvsM512_54h","0.62",0.1024,2871981,2873168,1188,"+"
"SCO2648","DosdRvsM512_24h","0.36",0.6975,2880082,2880369,288,"-"
"SCO2648","DosdRvsM512_30h","1.08",0.6975,2880082,2880369,288,"-"
"SCO2648","DosdRvsM512_42h","0.81",0.6975,2880082,2880369,288,"-"
"SCO2648","DosdRvsM512_36h","0.71",0.6975,2880082,2880369,288,"-"
"SCO2648","DosdRvsM512_54h","1.3",0.6975,2880082,2880369,288,"-"
"SCO2683","DosdRvsM512_24h","1.16",0.0692,2924515,2924985,471,"-"
"SCO2683","DosdRvsM512_30h","2.01",0.0692,2924515,2924985,471,"-"
"SCO2683","DosdRvsM512_42h","1.6",0.0692,2924515,2924985,471,"-"
"SCO2683","DosdRvsM512_36h","1.09",0.0692,2924515,2924985,471,"-"
"SCO2683","DosdRvsM512_54h","1.64",0.0692,2924515,2924985,471,"-"
"SCO2684","DosdRvsM512_24h","1.02",0.0102,2925258,2927738,2481,"-"
"SCO2684","DosdRvsM512_30h","2.22",0.0102,2925258,2927738,2481,"-"
"SCO2684","DosdRvsM512_42h","1.3",0.0102,2925258,2927738,2481,"-"
"SCO2684","DosdRvsM512_36h","1.6",0.0102,2925258,2927738,2481,"-"
"SCO2684","DosdRvsM512_54h","2.37",0.0102,2925258,2927738,2481,"-"
"SCO2699","DosdRvsM512_24h","0.89",0.0048,2943092,2943364,273,"+"
"SCO2699","DosdRvsM512_30h","2.38",0.0048,2943092,2943364,273,"+"
"SCO2699","DosdRvsM512_42h","1.02",0.0048,2943092,2943364,273,"+"
"SCO2699","DosdRvsM512_36h","2.05",0.0048,2943092,2943364,273,"+"
"SCO2699","DosdRvsM512_54h","1.71",0.0048,2943092,2943364,273,"+"
"SCO2704","DosdRvsM512_24h","1.1",0,2946094,2946828,735,"-"
"SCO2704","DosdRvsM512_30h","3.51",0,2946094,2946828,735,"-"
"SCO2704","DosdRvsM512_42h","1.33",0,2946094,2946828,735,"-"
"SCO2704","DosdRvsM512_36h","2.37",0,2946094,2946828,735,"-"
"SCO2704","DosdRvsM512_54h","3.16",0,2946094,2946828,735,"-"
"SCO2705","DosdRvsM512_24h","1.87",0,2947104,2947370,267,"-"
"SCO2705","DosdRvsM512_30h","4.54",0,2947104,2947370,267,"-"
"SCO2705","DosdRvsM512_42h","1.31",0,2947104,2947370,267,"-"
"SCO2705","DosdRvsM512_36h","2.37",0,2947104,2947370,267,"-"
"SCO2705","DosdRvsM512_54h","3.53",0,2947104,2947370,267,"-"
"SCO2716","DosdRvsM512_24h","3.15",0,2960170,2960928,759,"-"
"SCO2716","DosdRvsM512_30h","7.68",0,2960170,2960928,759,"-"
"SCO2716","DosdRvsM512_42h","1.29",0,2960170,2960928,759,"-"
"SCO2716","DosdRvsM512_36h","3.69",0,2960170,2960928,759,"-"
"SCO2716","DosdRvsM512_54h","4.79",0,2960170,2960928,759,"-"
"SCO2718","DosdRvsM512_24h","3.62",0,2961619,2962014,396,"-"
"SCO2718","DosdRvsM512_30h","6.21",0,2961619,2962014,396,"-"
"SCO2718","DosdRvsM512_42h","0.91",0,2961619,2962014,396,"-"
"SCO2718","DosdRvsM512_36h","2.61",0,2961619,2962014,396,"-"
"SCO2718","DosdRvsM512_54h","2.25",0,2961619,2962014,396,"-"
"SCO2719","DosdRvsM512_24h","2.57",2e-04,2962235,2962678,444,"+"
"SCO2719","DosdRvsM512_30h","3.74",2e-04,2962235,2962678,444,"+"
"SCO2719","DosdRvsM512_42h","0.79",2e-04,2962235,2962678,444,"+"
"SCO2719","DosdRvsM512_36h","2.12",2e-04,2962235,2962678,444,"+"
"SCO2719","DosdRvsM512_54h","1.63",2e-04,2962235,2962678,444,"+"
"SCO2725","DosdRvsM512_24h","0.48",0.9094,2972229,2973086,858,"+"
"SCO2725","DosdRvsM512_30h","0.86",0.9094,2972229,2973086,858,"+"
"SCO2725","DosdRvsM512_42h","1.09",0.9094,2972229,2973086,858,"+"
"SCO2725","DosdRvsM512_36h","0.78",0.9094,2972229,2973086,858,"+"
"SCO2725","DosdRvsM512_54h","1.11",0.9094,2972229,2973086,858,"+"
"SCO2728","DosdRvsM512_24h","1.12",0.0582,2975219,2975617,399,"+"
"SCO2728","DosdRvsM512_30h","2.1",0.0582,2975219,2975617,399,"+"
"SCO2728","DosdRvsM512_42h","1.17",0.0582,2975219,2975617,399,"+"
"SCO2728","DosdRvsM512_36h","1.75",0.0582,2975219,2975617,399,"+"
"SCO2728","DosdRvsM512_54h","1.48",0.0582,2975219,2975617,399,"+"
"SCO2729","DosdRvsM512_24h","0.73",0.1468,2975704,2976312,609,"+"
"SCO2729","DosdRvsM512_30h","2.33",0.1468,2975704,2976312,609,"+"
"SCO2729","DosdRvsM512_42h","0.9",0.1468,2975704,2976312,609,"+"
"SCO2729","DosdRvsM512_36h","1.31",0.1468,2975704,2976312,609,"+"
"SCO2729","DosdRvsM512_54h","2.03",0.1468,2975704,2976312,609,"+"
"SCO2730","DosdRvsM512_24h","0.48",1.0258,2976325,2976630,306,"+"
"SCO2730","DosdRvsM512_30h","1.47",1.0258,2976325,2976630,306,"+"
"SCO2730","DosdRvsM512_42h","1.23",1.0258,2976325,2976630,306,"+"
"SCO2730","DosdRvsM512_36h","0.97",1.0258,2976325,2976630,306,"+"
"SCO2730","DosdRvsM512_54h","1.27",1.0258,2976325,2976630,306,"+"
"SCO2768","DosdRvsM512_24h","0.46",0.2787,3019488,3019907,420,"-"
"SCO2768","DosdRvsM512_30h","0.75",0.2787,3019488,3019907,420,"-"
"SCO2768","DosdRvsM512_42h","0.88",0.2787,3019488,3019907,420,"-"
"SCO2768","DosdRvsM512_36h","0.75",0.2787,3019488,3019907,420,"-"
"SCO2768","DosdRvsM512_54h","0.69",0.2787,3019488,3019907,420,"-"
"SCO2774","DosdRvsM512_24h","1.59",0.0018,3025503,3026660,1158,"-"
"SCO2774","DosdRvsM512_30h","1.56",0.0018,3025503,3026660,1158,"-"
"SCO2774","DosdRvsM512_42h","0.89",0.0018,3025503,3026660,1158,"-"
"SCO2774","DosdRvsM512_36h","2.57",0.0018,3025503,3026660,1158,"-"
"SCO2774","DosdRvsM512_54h","1.71",0.0018,3025503,3026660,1158,"-"
"SCO2779","DosdRvsM512_24h","1.34",0.0379,3032065,3033225,1161,"+"
"SCO2779","DosdRvsM512_30h","1.76",0.0379,3032065,3033225,1161,"+"
"SCO2779","DosdRvsM512_42h","1.24",0.0379,3032065,3033225,1161,"+"
"SCO2779","DosdRvsM512_36h","0.93",0.0379,3032065,3033225,1161,"+"
"SCO2779","DosdRvsM512_54h","2.07",0.0379,3032065,3033225,1161,"+"
"SCO2795","DosdRvsM512_24h","1.79",0.0073,3051258,3052583,1326,"+"
"SCO2795","DosdRvsM512_30h","2.27",0.0073,3051258,3052583,1326,"+"
"SCO2795","DosdRvsM512_42h","0.89",0.0073,3051258,3052583,1326,"+"
"SCO2795","DosdRvsM512_36h","2.4",0.0073,3051258,3052583,1326,"+"
"SCO2795","DosdRvsM512_54h","1.75",0.0073,3051258,3052583,1326,"+"
"SCO2797","DosdRvsM512_24h","1.3",0.0641,3053615,3054526,912,"+"
"SCO2797","DosdRvsM512_30h","2.06",0.0641,3053615,3054526,912,"+"
"SCO2797","DosdRvsM512_42h","1.13",0.0641,3053615,3054526,912,"+"
"SCO2797","DosdRvsM512_36h","1.61",0.0641,3053615,3054526,912,"+"
"SCO2797","DosdRvsM512_54h","1.56",0.0641,3053615,3054526,912,"+"
"SCO2819","DosdRvsM512_24h","0.38",0.0054,3079189,3079803,615,"-"
"SCO2819","DosdRvsM512_30h","0.35",0.0054,3079189,3079803,615,"-"
"SCO2819","DosdRvsM512_42h","0.87",0.0054,3079189,3079803,615,"-"
"SCO2819","DosdRvsM512_36h","0.42",0.0054,3079189,3079803,615,"-"
"SCO2819","DosdRvsM512_54h","0.29",0.0054,3079189,3079803,615,"-"
"SCO2830","DosdRvsM512_24h","0.57",0.4533,3089372,3090022,651,"+"
"SCO2830","DosdRvsM512_30h","1.52",0.4533,3089372,3090022,651,"+"
"SCO2830","DosdRvsM512_42h","1.04",0.4533,3089372,3090022,651,"+"
"SCO2830","DosdRvsM512_36h","0.91",0.4533,3089372,3090022,651,"+"
"SCO2830","DosdRvsM512_54h","2.37",0.4533,3089372,3090022,651,"+"
"SCO2838","DosdRvsM512_24h","0.45",0.2338,3099502,3100500,999,"-"
"SCO2838","DosdRvsM512_30h","0.69",0.2338,3099502,3100500,999,"-"
"SCO2838","DosdRvsM512_42h","0.9",0.2338,3099502,3100500,999,"-"
"SCO2838","DosdRvsM512_36h","0.75",0.2338,3099502,3100500,999,"-"
"SCO2838","DosdRvsM512_54h","0.71",0.2338,3099502,3100500,999,"-"
"SCO2845","DosdRvsM512_24h","2.41",0.4459,3104547,3104891,345,"-"
"SCO2845","DosdRvsM512_30h","1.15",0.4459,3104547,3104891,345,"-"
"SCO2845","DosdRvsM512_42h","0.82",0.4459,3104547,3104891,345,"-"
"SCO2845","DosdRvsM512_36h","1.18",0.4459,3104547,3104891,345,"-"
"SCO2845","DosdRvsM512_54h","0.98",0.4459,3104547,3104891,345,"-"
"SCO2858","DosdRvsM512_24h","0.5",1.1319,3115703,3115960,258,"-"
"SCO2858","DosdRvsM512_30h","0.94",1.1319,3115703,3115960,258,"-"
"SCO2858","DosdRvsM512_42h","1.11",1.1319,3115703,3115960,258,"-"
"SCO2858","DosdRvsM512_36h","0.78",1.1319,3115703,3115960,258,"-"
"SCO2858","DosdRvsM512_54h","1.15",1.1319,3115703,3115960,258,"-"
"SCO2882","DosdRvsM512_24h","0.77",0.0721,3137116,3137664,549,"+"
"SCO2882","DosdRvsM512_30h","0.53",0.0721,3137116,3137664,549,"+"
"SCO2882","DosdRvsM512_42h","0.68",0.0721,3137116,3137664,549,"+"
"SCO2882","DosdRvsM512_36h","0.81",0.0721,3137116,3137664,549,"+"
"SCO2882","DosdRvsM512_54h","0.49",0.0721,3137116,3137664,549,"+"
"SCO2887","DosdRvsM512_24h","0.43",1.1095,3141805,3142107,303,"+"
"SCO2887","DosdRvsM512_30h","0.96",1.1095,3141805,3142107,303,"+"
"SCO2887","DosdRvsM512_42h","1.2",1.1095,3141805,3142107,303,"+"
"SCO2887","DosdRvsM512_36h","0.96",1.1095,3141805,3142107,303,"+"
"SCO2887","DosdRvsM512_54h","0.96",1.1095,3141805,3142107,303,"+"
"SCO2905","DosdRvsM512_24h","0.26",0.0086,3157315,3157548,234,"-"
"SCO2905","DosdRvsM512_30h","0.54",0.0086,3157315,3157548,234,"-"
"SCO2905","DosdRvsM512_42h","0.89",0.0086,3157315,3157548,234,"-"
"SCO2905","DosdRvsM512_36h","0.46",0.0086,3157315,3157548,234,"-"
"SCO2905","DosdRvsM512_54h","0.71",0.0086,3157315,3157548,234,"-"
"SCO2910","DosdRvsM512_24h","0.35",0.0066,3161747,3162697,951,"-"
"SCO2910","DosdRvsM512_30h","0.42",0.0066,3161747,3162697,951,"-"
"SCO2910","DosdRvsM512_42h","0.8",0.0066,3161747,3162697,951,"-"
"SCO2910","DosdRvsM512_36h","0.5",0.0066,3161747,3162697,951,"-"
"SCO2910","DosdRvsM512_54h","0.41",0.0066,3161747,3162697,951,"-"
"SCO2911","DosdRvsM512_24h","0.43",0.0044,3162704,3162982,279,"-"
"SCO2911","DosdRvsM512_30h","0.31",0.0044,3162704,3162982,279,"-"
"SCO2911","DosdRvsM512_42h","0.82",0.0044,3162704,3162982,279,"-"
"SCO2911","DosdRvsM512_36h","0.35",0.0044,3162704,3162982,279,"-"
"SCO2911","DosdRvsM512_54h","0.29",0.0044,3162704,3162982,279,"-"
"SCO2912","DosdRvsM512_24h","0.42",0.0014,3163082,3163225,144,"-"
"SCO2912","DosdRvsM512_30h","0.32",0.0014,3163082,3163225,144,"-"
"SCO2912","DosdRvsM512_42h","0.59",0.0014,3163082,3163225,144,"-"
"SCO2912","DosdRvsM512_36h","0.44",0.0014,3163082,3163225,144,"-"
"SCO2912","DosdRvsM512_54h","0.32",0.0014,3163082,3163225,144,"-"
"SCO2924","DosdRvsM512_24h","1.86",0,3175140,3175568,429,"+"
"SCO2924","DosdRvsM512_30h","4.85",0,3175140,3175568,429,"+"
"SCO2924","DosdRvsM512_42h","1.11",0,3175140,3175568,429,"+"
"SCO2924","DosdRvsM512_36h","3.66",0,3175140,3175568,429,"+"
"SCO2924","DosdRvsM512_54h","3.92",0,3175140,3175568,429,"+"
"SCO2928","DosdRvsM512_24h","2.05",0.0251,3179891,3180382,492,"+"
"SCO2928","DosdRvsM512_30h","1.87",0.0251,3179891,3180382,492,"+"
"SCO2928","DosdRvsM512_42h","1.13",0.0251,3179891,3180382,492,"+"
"SCO2928","DosdRvsM512_36h","1.3",0.0251,3179891,3180382,492,"+"
"SCO2928","DosdRvsM512_54h","1.8",0.0251,3179891,3180382,492,"+"
"SCO2950","DosdRvsM512_24h","1.07",0.1829,3206403,3206684,282,"-"
"SCO2950","DosdRvsM512_30h","0.99",0.1829,3206403,3206684,282,"-"
"SCO2950","DosdRvsM512_42h","0.67",0.1829,3206403,3206684,282,"-"
"SCO2950","DosdRvsM512_36h","2.13",0.1829,3206403,3206684,282,"-"
"SCO2950","DosdRvsM512_54h","0.81",0.1829,3206403,3206684,282,"-"
"SCO2953","DosdRvsM512_24h","0.51",0.0182,3211306,3212094,789,"-"
"SCO2953","DosdRvsM512_30h","0.64",0.0182,3211306,3212094,789,"-"
"SCO2953","DosdRvsM512_42h","0.59",0.0182,3211306,3212094,789,"-"
"SCO2953","DosdRvsM512_36h","0.73",0.0182,3211306,3212094,789,"-"
"SCO2953","DosdRvsM512_54h","0.48",0.0182,3211306,3212094,789,"-"
"SCO2954","DosdRvsM512_24h","0.59",0.0109,3212154,3212738,585,"-"
"SCO2954","DosdRvsM512_30h","0.52",0.0109,3212154,3212738,585,"-"
"SCO2954","DosdRvsM512_42h","0.57",0.0109,3212154,3212738,585,"-"
"SCO2954","DosdRvsM512_36h","0.84",0.0109,3212154,3212738,585,"-"
"SCO2954","DosdRvsM512_54h","0.47",0.0109,3212154,3212738,585,"-"
"SCO2959","DosdRvsM512_24h","1.85",0.0073,3216421,3217779,1359,"-"
"SCO2959","DosdRvsM512_30h","1.09",0.0073,3216421,3217779,1359,"-"
"SCO2959","DosdRvsM512_42h","0.39",0.0073,3216421,3217779,1359,"-"
"SCO2959","DosdRvsM512_36h","2.91",0.0073,3216421,3217779,1359,"-"
"SCO2959","DosdRvsM512_54h","1.13",0.0073,3216421,3217779,1359,"-"
"SCO2970","DosdRvsM512_24h","0.33",0.1501,3230696,3230890,195,"+"
"SCO2970","DosdRvsM512_30h","0.59",0.1501,3230696,3230890,195,"+"
"SCO2970","DosdRvsM512_42h","0.97",0.1501,3230696,3230890,195,"+"
"SCO2970","DosdRvsM512_36h","0.81",0.1501,3230696,3230890,195,"+"
"SCO2970","DosdRvsM512_54h","0.74",0.1501,3230696,3230890,195,"+"
"SCO2971","DosdRvsM512_24h","0.45",0.0109,3231048,3231839,792,"-"
"SCO2971","DosdRvsM512_30h","0.45",0.0109,3231048,3231839,792,"-"
"SCO2971","DosdRvsM512_42h","0.72",0.0109,3231048,3231839,792,"-"
"SCO2971","DosdRvsM512_36h","0.77",0.0109,3231048,3231839,792,"-"
"SCO2971","DosdRvsM512_54h","0.35",0.0109,3231048,3231839,792,"-"
"SCO2976","DosdRvsM512_24h","0.38",0.0159,3240815,3241444,630,"-"
"SCO2976","DosdRvsM512_30h","0.62",0.0159,3240815,3241444,630,"-"
"SCO2976","DosdRvsM512_42h","0.58",0.0159,3240815,3241444,630,"-"
"SCO2976","DosdRvsM512_36h","0.66",0.0159,3240815,3241444,630,"-"
"SCO2976","DosdRvsM512_54h","0.58",0.0159,3240815,3241444,630,"-"
"SCO3013","DosdRvsM512_24h","0.33",0.0503,3288890,3289579,690,"-"
"SCO3013","DosdRvsM512_30h","0.64",0.0503,3288890,3289579,690,"-"
"SCO3013","DosdRvsM512_42h","0.87",0.0503,3288890,3289579,690,"-"
"SCO3013","DosdRvsM512_36h","0.68",0.0503,3288890,3289579,690,"-"
"SCO3013","DosdRvsM512_54h","0.52",0.0503,3288890,3289579,690,"-"
"SCO3023","DosdRvsM512_24h","0.51",0.018,3305155,3306612,1458,"-"
"SCO3023","DosdRvsM512_30h","0.4",0.018,3305155,3306612,1458,"-"
"SCO3023","DosdRvsM512_42h","0.76",0.018,3305155,3306612,1458,"-"
"SCO3023","DosdRvsM512_36h","0.76",0.018,3305155,3306612,1458,"-"
"SCO3023","DosdRvsM512_54h","0.32",0.018,3305155,3306612,1458,"-"
"SCO3035","DosdRvsM512_24h","0.69",0.1226,3321701,3322195,495,"+"
"SCO3035","DosdRvsM512_30h","0.46",0.1226,3321701,3322195,495,"+"
"SCO3035","DosdRvsM512_42h","1.14",0.1226,3321701,3322195,495,"+"
"SCO3035","DosdRvsM512_36h","0.6",0.1226,3321701,3322195,495,"+"
"SCO3035","DosdRvsM512_54h","0.47",0.1226,3321701,3322195,495,"+"
"SCO3047","DosdRvsM512_24h","1.21",0.0095,3338276,3339850,1575,"+"
"SCO3047","DosdRvsM512_30h","2.34",0.0095,3338276,3339850,1575,"+"
"SCO3047","DosdRvsM512_42h","1.07",0.0095,3338276,3339850,1575,"+"
"SCO3047","DosdRvsM512_36h","1.96",0.0095,3338276,3339850,1575,"+"
"SCO3047","DosdRvsM512_54h","1.98",0.0095,3338276,3339850,1575,"+"
"SCO3048","DosdRvsM512_24h","0.87",0.0383,3339882,3341075,1194,"-"
"SCO3048","DosdRvsM512_30h","1.72",0.0383,3339882,3341075,1194,"-"
"SCO3048","DosdRvsM512_42h","0.87",0.0383,3339882,3341075,1194,"-"
"SCO3048","DosdRvsM512_36h","2.06",0.0383,3339882,3341075,1194,"-"
"SCO3048","DosdRvsM512_54h","1.27",0.0383,3339882,3341075,1194,"-"
"SCO3051","DosdRvsM512_24h","1.44",0.011,3343070,3344227,1158,"-"
"SCO3051","DosdRvsM512_30h","1.51",0.011,3343070,3344227,1158,"-"
"SCO3051","DosdRvsM512_42h","0.86",0.011,3343070,3344227,1158,"-"
"SCO3051","DosdRvsM512_36h","2.29",0.011,3343070,3344227,1158,"-"
"SCO3051","DosdRvsM512_54h","1.36",0.011,3343070,3344227,1158,"-"
"SCO3063","DosdRvsM512_24h","0.4",0.322,3355990,3356667,678,"-"
"SCO3063","DosdRvsM512_30h","0.79",0.322,3355990,3356667,678,"-"
"SCO3063","DosdRvsM512_42h","0.83",0.322,3355990,3356667,678,"-"
"SCO3063","DosdRvsM512_36h","0.81",0.322,3355990,3356667,678,"-"
"SCO3063","DosdRvsM512_54h","0.84",0.322,3355990,3356667,678,"-"
"SCO3067","DosdRvsM512_24h","0.41",0.4227,3360064,3360441,378,"-"
"SCO3067","DosdRvsM512_30h","1.26",0.4227,3360064,3360441,378,"-"
"SCO3067","DosdRvsM512_42h","0.91",0.4227,3360064,3360441,378,"-"
"SCO3067","DosdRvsM512_36h","0.7",0.4227,3360064,3360441,378,"-"
"SCO3067","DosdRvsM512_54h","1.02",0.4227,3360064,3360441,378,"-"
"SCO3069","DosdRvsM512_24h","0.48",0.9121,3361685,3362029,345,"-"
"SCO3069","DosdRvsM512_30h","1.17",0.9121,3361685,3362029,345,"-"
"SCO3069","DosdRvsM512_42h","0.87",0.9121,3361685,3362029,345,"-"
"SCO3069","DosdRvsM512_36h","0.94",0.9121,3361685,3362029,345,"-"
"SCO3069","DosdRvsM512_54h","1.46",0.9121,3361685,3362029,345,"-"
"SCO3086","DosdRvsM512_24h","1.18",0.0045,3379423,3380202,780,"+"
"SCO3086","DosdRvsM512_30h","1.82",0.0045,3379423,3380202,780,"+"
"SCO3086","DosdRvsM512_42h","1.02",0.0045,3379423,3380202,780,"+"
"SCO3086","DosdRvsM512_36h","3",0.0045,3379423,3380202,780,"+"
"SCO3086","DosdRvsM512_54h","1.14",0.0045,3379423,3380202,780,"+"
"SCO3087","DosdRvsM512_24h","0.47",1.0871,3380229,3380874,646,"-"
"SCO3087","DosdRvsM512_30h","1.13",1.0871,3380229,3380874,646,"-"
"SCO3087","DosdRvsM512_42h","0.99",1.0871,3380229,3380874,646,"-"
"SCO3087","DosdRvsM512_36h","1.01",1.0871,3380229,3380874,646,"-"
"SCO3087","DosdRvsM512_54h","1.2",1.0871,3380229,3380874,646,"-"
"SCO3088","DosdRvsM512_24h","1.1",0.1444,3381094,3381339,246,"-"
"SCO3088","DosdRvsM512_30h","1",0.1444,3381094,3381339,246,"-"
"SCO3088","DosdRvsM512_42h","0.72",0.1444,3381094,3381339,246,"-"
"SCO3088","DosdRvsM512_36h","2.21",0.1444,3381094,3381339,246,"-"
"SCO3088","DosdRvsM512_54h","0.89",0.1444,3381094,3381339,246,"-"
"SCO3098","DosdRvsM512_24h","0.6",0.1253,3393171,3394196,1026,"-"
"SCO3098","DosdRvsM512_30h","0.51",0.1253,3393171,3394196,1026,"-"
"SCO3098","DosdRvsM512_42h","0.95",0.1253,3393171,3394196,1026,"-"
"SCO3098","DosdRvsM512_36h","0.64",0.1253,3393171,3394196,1026,"-"
"SCO3098","DosdRvsM512_54h","0.49",0.1253,3393171,3394196,1026,"-"
"SCO3105","DosdRvsM512_24h","0.87",0.0292,3401899,3402504,606,"+"
"SCO3105","DosdRvsM512_30h","0.37",0.0292,3401899,3402504,606,"+"
"SCO3105","DosdRvsM512_42h","0.44",0.0292,3401899,3402504,606,"+"
"SCO3105","DosdRvsM512_36h","0.93",0.0292,3401899,3402504,606,"+"
"SCO3105","DosdRvsM512_54h","0.88",0.0292,3401899,3402504,606,"+"
"SCO3106","DosdRvsM512_24h","0.91",0.0871,3402554,3403453,900,"+"
"SCO3106","DosdRvsM512_30h","0.63",0.0871,3402554,3403453,900,"+"
"SCO3106","DosdRvsM512_42h","0.47",0.0871,3402554,3403453,900,"+"
"SCO3106","DosdRvsM512_36h","0.91",0.0871,3402554,3403453,900,"+"
"SCO3106","DosdRvsM512_54h","0.91",0.0871,3402554,3403453,900,"+"
"SCO3108","DosdRvsM512_24h","0.72",0.0269,3404444,3404641,198,"+"
"SCO3108","DosdRvsM512_30h","1.56",0.0269,3404444,3404641,198,"+"
"SCO3108","DosdRvsM512_42h","1.12",0.0269,3404444,3404641,198,"+"
"SCO3108","DosdRvsM512_36h","2.24",0.0269,3404444,3404641,198,"+"
"SCO3108","DosdRvsM512_54h","2.27",0.0269,3404444,3404641,198,"+"
"SCO3121","DosdRvsM512_24h","0.21",0.0069,3422071,3422199,129,"+"
"SCO3121","DosdRvsM512_30h","0.51",0.0069,3422071,3422199,129,"+"
"SCO3121","DosdRvsM512_42h","0.95",0.0069,3422071,3422199,129,"+"
"SCO3121","DosdRvsM512_36h","0.36",0.0069,3422071,3422199,129,"+"
"SCO3121","DosdRvsM512_54h","0.57",0.0069,3422071,3422199,129,"+"
"SCO3124","DosdRvsM512_24h","0.4",0.0609,3425176,3425772,597,"+"
"SCO3124","DosdRvsM512_30h","0.57",0.0609,3425176,3425772,597,"+"
"SCO3124","DosdRvsM512_42h","0.79",0.0609,3425176,3425772,597,"+"
"SCO3124","DosdRvsM512_36h","0.76",0.0609,3425176,3425772,597,"+"
"SCO3124","DosdRvsM512_54h","0.51",0.0609,3425176,3425772,597,"+"
"SCO3152","DosdRvsM512_24h","1.71",0.0047,3453247,3453684,438,"-"
"SCO3152","DosdRvsM512_30h","2.67",0.0047,3453247,3453684,438,"-"
"SCO3152","DosdRvsM512_42h","1.42",0.0047,3453247,3453684,438,"-"
"SCO3152","DosdRvsM512_36h","1.42",0.0047,3453247,3453684,438,"-"
"SCO3152","DosdRvsM512_54h","1.84",0.0047,3453247,3453684,438,"-"
"SCO3167","DosdRvsM512_24h","1.92",0.0068,3469606,3470205,600,"-"
"SCO3167","DosdRvsM512_30h","2.41",0.0068,3469606,3470205,600,"-"
"SCO3167","DosdRvsM512_42h","0.57",0.0068,3469606,3470205,600,"-"
"SCO3167","DosdRvsM512_36h","1.14",0.0068,3469606,3470205,600,"-"
"SCO3167","DosdRvsM512_54h","2.35",0.0068,3469606,3470205,600,"-"
"SCO3169","DosdRvsM512_24h","0.66",0.0223,3473958,3474185,228,"-"
"SCO3169","DosdRvsM512_30h","1.71",0.0223,3473958,3474185,228,"-"
"SCO3169","DosdRvsM512_42h","1.39",0.0223,3473958,3474185,228,"-"
"SCO3169","DosdRvsM512_36h","1.3",0.0223,3473958,3474185,228,"-"
"SCO3169","DosdRvsM512_54h","2.16",0.0223,3473958,3474185,228,"-"
"SCO3182","DosdRvsM512_24h","0.62",0.0989,3486550,3487461,912,"-"
"SCO3182","DosdRvsM512_30h","0.48",0.0989,3486550,3487461,912,"-"
"SCO3182","DosdRvsM512_42h","0.64",0.0989,3486550,3487461,912,"-"
"SCO3182","DosdRvsM512_36h","1.05",0.0989,3486550,3487461,912,"-"
"SCO3182","DosdRvsM512_54h","0.49",0.0989,3486550,3487461,912,"-"
"SCO3187","DosdRvsM512_24h","0.32",0.0027,3494512,3494844,333,"+"
"SCO3187","DosdRvsM512_30h","0.49",0.0027,3494512,3494844,333,"+"
"SCO3187","DosdRvsM512_42h","0.59",0.0027,3494512,3494844,333,"+"
"SCO3187","DosdRvsM512_36h","0.46",0.0027,3494512,3494844,333,"+"
"SCO3187","DosdRvsM512_54h","0.51",0.0027,3494512,3494844,333,"+"
"SCO3206","DosdRvsM512_24h","0.45",0.0015,3513616,3515160,1545,"-"
