"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO2885","MII72hvsMI12h",1.036,0,3140184,3140657,474,"-"
"SCO1550","MII24hvsMI12h",-0.857,0,1658389,1658571,183,"-"
"SCO1550","MII48hvsMI12h",-0.469,0,1658389,1658571,183,"-"
"SCO1550","MII72hvsMI12h",1.036,0,1658389,1658571,183,"-"
"SCO5022","MII24hvsMI12h",1.186,0,5456221,5456883,663,"+"
"SCO5022","MII48hvsMI12h",1.425,0,5456221,5456883,663,"+"
"SCO5022","MII72hvsMI12h",1.035,0,5456221,5456883,663,"+"
"SCO3537","MII24hvsMI12h",0.723,0,3904869,3906041,1173,"-"
"SCO3537","MII48hvsMI12h",0.782,0,3904869,3906041,1173,"-"
"SCO3537","MII72hvsMI12h",1.032,0,3904869,3906041,1173,"-"
"SCO2868","MII24hvsMI12h",1.88,0,3123914,3124393,480,"+"
"SCO2868","MII48hvsMI12h",1.179,0,3123914,3124393,480,"+"
"SCO2868","MII72hvsMI12h",1.03,0,3123914,3124393,480,"+"
"SCO6395","MII24hvsMI12h",0.571,0,7063063,7063590,528,"+"
"SCO6395","MII24hvsMI12h",0.571,0,7064529,7065221,693,"+"
"SCO6395","MII48hvsMI12h",1.014,0,7063063,7063590,528,"+"
"SCO6395","MII48hvsMI12h",1.014,0,7064529,7065221,693,"+"
"SCO6395","MII72hvsMI12h",1.029,0,7063063,7063590,528,"+"
"SCO6395","MII72hvsMI12h",1.029,0,7064529,7065221,693,"+"
"SCO4910","MII24hvsMI12h",0.57,0,5342180,5342584,405,"+"
"SCO4910","MII48hvsMI12h",0.753,0,5342180,5342584,405,"+"
"SCO4910","MII72hvsMI12h",1.029,0,5342180,5342584,405,"+"
"SCO7497","MII24hvsMI12h",0.496,0,8308924,8309703,780,"+"
"SCO7497","MII48hvsMI12h",1.258,0,8308924,8309703,780,"+"
"SCO7497","MII72hvsMI12h",1.028,0,8308924,8309703,780,"+"
"SCO2068","MII24hvsMI12h",1.127,0,2218545,2220200,1656,"+"
"SCO2068","MII48hvsMI12h",1.967,0,2218545,2220200,1656,"+"
"SCO2068","MII72hvsMI12h",1.025,0,2218545,2220200,1656,"+"
"SCO5723","MII24hvsMI12h",0.823,0,6243938,6244234,297,"-"
"SCO5723","MII48hvsMI12h",0.865,0,6243938,6244234,297,"-"
"SCO5723","MII72hvsMI12h",1.019,0,6243938,6244234,297,"-"
"SCO5590","MII24hvsMI12h",0.725,0,6096339,6096935,597,"+"
"SCO5590","MII48hvsMI12h",0.487,0,6096339,6096935,597,"+"
"SCO5590","MII72hvsMI12h",1.019,0,6096339,6096935,597,"+"
"SCO6681","MII24hvsMI12h",0.814,0,7419664,7422456,2793,"+"
"SCO6681","MII48hvsMI12h",2.363,0,7419664,7422456,2793,"+"
"SCO6681","MII72hvsMI12h",1.017,0,7419664,7422456,2793,"+"
"SCO5598","MII24hvsMI12h",0.683,0,6101641,6102651,1011,"+"
"SCO5598","MII48hvsMI12h",0.655,0,6101641,6102651,1011,"+"
"SCO5598","MII72hvsMI12h",1.017,0,6101641,6102651,1011,"+"
"SCO4453","MII24hvsMI12h",0.316,0,4875525,4875932,408,"-"
"SCO4453","MII48hvsMI12h",0.731,0,4875525,4875932,408,"-"
"SCO4453","MII72hvsMI12h",1.015,0,4875525,4875932,408,"-"
"SCO6973","MII24hvsMI12h",0.492,0,7740635,7741057,423,"-"
"SCO6973","MII48hvsMI12h",0.898,0,7740635,7741057,423,"-"
"SCO6973","MII72hvsMI12h",1.012,0,7740635,7741057,423,"-"
"SCO6151","MII24hvsMI12h",0.662,0,6752734,6753294,561,"+"
"SCO6151","MII48hvsMI12h",0.781,0,6752734,6753294,561,"+"
"SCO6151","MII72hvsMI12h",1.01,0,6752734,6753294,561,"+"
"SCO7600","MII24hvsMI12h",-0.834,0,8426016,8427230,1215,"-"
"SCO7600","MII48hvsMI12h",0.55,0,8426016,8427230,1215,"-"
"SCO7600","MII72hvsMI12h",1.01,0,8426016,8427230,1215,"-"
"SCO6044","MII24hvsMI12h",0.743,0,6636431,6637228,798,"-"
"SCO6044","MII48hvsMI12h",1.003,0,6636431,6637228,798,"-"
"SCO6044","MII72hvsMI12h",1.009,0,6636431,6637228,798,"-"
"SCO6724","MII24hvsMI12h",0.572,0,7479567,7479896,330,"+"
"SCO6724","MII48hvsMI12h",0.639,0,7479567,7479896,330,"+"
"SCO6724","MII72hvsMI12h",1.006,0,7479567,7479896,330,"+"
"SCO4516","MII24hvsMI12h",1.412,0,4938161,4938520,360,"-"
"SCO4516","MII48hvsMI12h",1.071,0,4938161,4938520,360,"-"
"SCO4516","MII72hvsMI12h",1.005,0,4938161,4938520,360,"-"
"SCO5863","MII24hvsMI12h",0.581,0,6419968,6421212,1245,"+"
"SCO5863","MII48hvsMI12h",0.519,0,6419968,6421212,1245,"+"
"SCO5863","MII72hvsMI12h",1.005,0,6419968,6421212,1245,"+"
"SCO1469","MII24hvsMI12h",0.625,0,1568408,1570513,2106,"-"
"SCO1469","MII48hvsMI12h",1.123,0,1568408,1570513,2106,"-"
"SCO1469","MII72hvsMI12h",1.004,0,1568408,1570513,2106,"-"
"SCO6005","MII24hvsMI12h",1.853,0,6584624,6586033,1410,"+"
"SCO6005","MII48hvsMI12h",1.201,0,6584624,6586033,1410,"+"
"SCO6005","MII72hvsMI12h",1.001,0,6584624,6586033,1410,"+"
"SCO0603","MII24hvsMI12h",0.454,0,643179,643880,702,"+"
"SCO0603","MII48hvsMI12h",0.875,0,643179,643880,702,"+"
"SCO0603","MII72hvsMI12h",0.998,0,643179,643880,702,"+"
"SCO1164","MII24hvsMI12h",0.59,0,1224211,1224537,327,"+"
"SCO1164","MII48hvsMI12h",0.938,0,1224211,1224537,327,"+"
"SCO1164","MII72hvsMI12h",0.995,0,1224211,1224537,327,"+"
"SCO4823","MII24hvsMI12h",0.719,0,5253808,5253984,177,"+"
"SCO4823","MII48hvsMI12h",1.005,0,5253808,5253984,177,"+"
"SCO4823","MII72hvsMI12h",0.99,0,5253808,5253984,177,"+"
"SCO0503","MII24hvsMI12h",0.681,0,536532,537512,981,"+"
"SCO0503","MII48hvsMI12h",1.151,0,536532,537512,981,"+"
"SCO0503","MII72hvsMI12h",0.989,0,536532,537512,981,"+"
"SCO0135","MII24hvsMI12h",0.703,0,127571,128290,720,"+"
"SCO0135","MII48hvsMI12h",0.485,0,127571,128290,720,"+"
"SCO0135","MII72hvsMI12h",0.988,0,127571,128290,720,"+"
"SCO4238","MII24hvsMI12h",1.196,0,4643727,4644464,738,"-"
"SCO4238","MII48hvsMI12h",1.249,0,4643727,4644464,738,"-"
"SCO4238","MII72hvsMI12h",0.985,0,4643727,4644464,738,"-"
"SCO2256","MII24hvsMI12h",-0.455,0,2423298,2424173,876,"+"
"SCO2256","MII48hvsMI12h",1.554,0,2423298,2424173,876,"+"
"SCO2256","MII72hvsMI12h",0.978,0,2423298,2424173,876,"+"
"SCO2517","MII24hvsMI12h",0.581,0,2712740,2713423,684,"-"
"SCO2517","MII48hvsMI12h",0.638,0,2712740,2713423,684,"-"
"SCO2517","MII72hvsMI12h",0.972,0,2712740,2713423,684,"-"
"SCO5627","MII24hvsMI12h",1.148,0,6126503,6127060,558,"+"
"SCO5627","MII48hvsMI12h",0.918,0,6126503,6127060,558,"+"
"SCO5627","MII72hvsMI12h",0.97,0,6126503,6127060,558,"+"
"SCO3371","MII24hvsMI12h",0.82,0,3732558,3733277,720,"+"
"SCO3371","MII48hvsMI12h",1.712,0,3732558,3733277,720,"+"
"SCO3371","MII72hvsMI12h",0.969,0,3732558,3733277,720,"+"
"SCO7192","MII24hvsMI12h",1.117,0,7995629,7996294,666,"+"
"SCO7192","MII48hvsMI12h",0.675,0,7995629,7996294,666,"+"
"SCO7192","MII72hvsMI12h",0.969,0,7995629,7996294,666,"+"
"SCO0572","MII24hvsMI12h",0.993,0,613751,615151,1401,"-"
"SCO0572","MII48hvsMI12h",1.818,0,613751,615151,1401,"-"
"SCO0572","MII72hvsMI12h",0.967,0,613751,615151,1401,"-"
"SCO7715","MII24hvsMI12h",0.92,0,8550431,8551234,804,"+"
"SCO7715","MII48hvsMI12h",1.047,0,8550431,8551234,804,"+"
"SCO7715","MII72hvsMI12h",0.964,0,8550431,8551234,804,"+"
"SCO4992","MII24hvsMI12h",1.138,0,5431032,5431676,645,"+"
"SCO4992","MII48hvsMI12h",0.998,0,5431032,5431676,645,"+"
"SCO4992","MII72hvsMI12h",0.96,0,5431032,5431676,645,"+"
"SCO6462","MII24hvsMI12h",0.513,0,7151007,7151501,495,"+"
"SCO6462","MII48hvsMI12h",0.758,0,7151007,7151501,495,"+"
"SCO6462","MII72hvsMI12h",0.96,0,7151007,7151501,495,"+"
"SCO2192","MII24hvsMI12h",0.801,0,2359257,2360720,1464,"-"
"SCO2192","MII48hvsMI12h",1.088,0,2359257,2360720,1464,"-"
"SCO2192","MII72hvsMI12h",0.957,0,2359257,2360720,1464,"-"
"SCO1599","MII24hvsMI12h",0.686,0,1710812,1711006,195,"-"
"SCO1599","MII48hvsMI12h",0.803,0,1710812,1711006,195,"-"
"SCO1599","MII72hvsMI12h",0.955,0,1710812,1711006,195,"-"
"SCO4563","MII24hvsMI12h",-0.935,0,4980646,4981200,555,"+"
"SCO4563","MII48hvsMI12h",0.793,0,4980646,4981200,555,"+"
"SCO4563","MII72hvsMI12h",0.952,0,4980646,4981200,555,"+"
"SCO7580","MII24hvsMI12h",0.905,0,8403793,8404608,816,"+"
"SCO7580","MII48hvsMI12h",1.051,0,8403793,8404608,816,"+"
"SCO7580","MII72hvsMI12h",0.951,0,8403793,8404608,816,"+"
"SCO6683","MII24hvsMI12h",0.885,0,7422658,7424568,1911,"+"
"SCO6683","MII48hvsMI12h",2.055,0,7422658,7424568,1911,"+"
"SCO6683","MII72hvsMI12h",0.947,0,7422658,7424568,1911,"+"
"SCO1772","MII24hvsMI12h",0.879,0,1890975,1891997,1023,"-"
"SCO1772","MII48hvsMI12h",0.879,0,1890975,1891997,1023,"-"
"SCO1772","MII72hvsMI12h",0.947,0,1890975,1891997,1023,"-"
"SCO1657","MII24hvsMI12h",0.415,0,1772821,1776333,3513,"-"
"SCO1657","MII48hvsMI12h",1.341,0,1772821,1776333,3513,"-"
"SCO1657","MII72hvsMI12h",0.945,0,1772821,1776333,3513,"-"
"SCO2371","MII24hvsMI12h",1.521,0,2539576,2542332,2757,"+"
"SCO2371","MII48hvsMI12h",0.711,0,2539576,2542332,2757,"+"
"SCO2371","MII72hvsMI12h",0.944,0,2539576,2542332,2757,"+"
"SCO1101","MII24hvsMI12h",0.867,0,1158944,1159879,936,"+"
"SCO1101","MII48hvsMI12h",1.267,0,1158944,1159879,936,"+"
"SCO1101","MII72hvsMI12h",0.943,0,1158944,1159879,936,"+"
"SCO6628","MII24hvsMI12h",1.145,0,7356766,7357356,591,"-"
"SCO6628","MII48hvsMI12h",1.064,0,7356766,7357356,591,"-"
"SCO6628","MII72hvsMI12h",0.943,0,7356766,7357356,591,"-"
"SCO4573","MII24hvsMI12h",-0.937,0,4991249,4993213,1965,"+"
"SCO4573","MII48hvsMI12h",0.853,0,4991249,4993213,1965,"+"
"SCO4573","MII72hvsMI12h",0.939,0,4991249,4993213,1965,"+"
"SCO4792","MII24hvsMI12h",0.291,0,5213402,5214157,756,"+"
"SCO4792","MII48hvsMI12h",1.078,0,5213402,5214157,756,"+"
"SCO4792","MII72hvsMI12h",0.938,0,5213402,5214157,756,"+"
"SCO6962","MII24hvsMI12h",0.596,0,7728261,7729661,1401,"-"
"SCO6962","MII48hvsMI12h",0.868,0,7728261,7729661,1401,"-"
"SCO6962","MII72hvsMI12h",0.938,0,7728261,7729661,1401,"-"
"SCO4796","MII24hvsMI12h",0.569,0,5216985,5218181,1197,"-"
"SCO4796","MII48hvsMI12h",1.182,0,5216985,5218181,1197,"-"
"SCO4796","MII72hvsMI12h",0.936,0,5216985,5218181,1197,"-"
"SCO1637","MII24hvsMI12h",0.478,0,1751179,1752132,954,"-"
"SCO1637","MII48hvsMI12h",1.245,0,1751179,1752132,954,"-"
"SCO1637","MII72hvsMI12h",0.932,0,1751179,1752132,954,"-"
"SCO4572","MII24hvsMI12h",-2.139,0,4990935,4991234,300,"+"
"SCO4572","MII48hvsMI12h",0.885,0,4990935,4991234,300,"+"
"SCO4572","MII72hvsMI12h",0.927,0,4990935,4991234,300,"+"
"SCO2611","MII24hvsMI12h",0.625,0,2834908,2835939,1032,"-"
"SCO2611","MII48hvsMI12h",0.334,0,2834908,2835939,1032,"-"
"SCO2611","MII72hvsMI12h",0.926,0,2834908,2835939,1032,"-"
"SCO1078","MII24hvsMI12h",0.87,0,1138342,1139391,1050,"+"
"SCO1078","MII48hvsMI12h",1.083,0,1138342,1139391,1050,"+"
"SCO1078","MII72hvsMI12h",0.921,0,1138342,1139391,1050,"+"
"SCO5112","MII24hvsMI12h",1.434,0,5557355,5558386,1032,"+"
"SCO5112","MII48hvsMI12h",1.363,0,5557355,5558386,1032,"+"
"SCO5112","MII72hvsMI12h",0.92,0,5557355,5558386,1032,"+"
"SCO2880","MII24hvsMI12h",2.325,0,3136276,3136698,423,"+"
"SCO2880","MII48hvsMI12h",1.497,0,3136276,3136698,423,"+"
"SCO2880","MII72hvsMI12h",0.913,0,3136276,3136698,423,"+"
"SCO6410","MII24hvsMI12h",0.877,0,7077312,7077563,252,"+"
"SCO6410","MII48hvsMI12h",0.677,0,7077312,7077563,252,"+"
"SCO6410","MII72hvsMI12h",0.91,0,7077312,7077563,252,"+"
"SCO5421","MII24hvsMI12h",1.032,0,5890960,5891517,558,"+"
"SCO5421","MII48hvsMI12h",1.53,0,5890960,5891517,558,"+"
"SCO5421","MII72hvsMI12h",0.909,0,5890960,5891517,558,"+"
"SCO6630","MII24hvsMI12h",1.291,0,7358349,7358552,204,"+"
"SCO6630","MII48hvsMI12h",1.013,0,7358349,7358552,204,"+"
"SCO6630","MII72hvsMI12h",0.909,0,7358349,7358552,204,"+"
"SCO6766","MII24hvsMI12h",2.531,0,7523406,7524428,1023,"+"
"SCO6766","MII48hvsMI12h",1.089,0,7523406,7524428,1023,"+"
"SCO6766","MII72hvsMI12h",0.908,0,7523406,7524428,1023,"+"
"SCO0485","MII24hvsMI12h",0.514,0,504854,505465,612,"+"
"SCO0485","MII48hvsMI12h",0.628,0,504854,505465,612,"+"
"SCO0485","MII72hvsMI12h",0.903,0,504854,505465,612,"+"
"SCO2654","MII24hvsMI12h",0.505,0,2885483,2886067,585,"+"
"SCO2654","MII48hvsMI12h",1.103,0,2885483,2886067,585,"+"
"SCO2654","MII72hvsMI12h",0.902,0,2885483,2886067,585,"+"
"SCO2655","MII24hvsMI12h",1.02,0,2886105,2886641,537,"-"
"SCO2655","MII48hvsMI12h",1.098,0,2886105,2886641,537,"-"
"SCO2655","MII72hvsMI12h",0.902,0,2886105,2886641,537,"-"
"SCO5513","MII24hvsMI12h",0.759,0,6004980,6005504,525,"+"
"SCO5513","MII48hvsMI12h",1.181,0,6004980,6005504,525,"+"
"SCO5513","MII72hvsMI12h",0.901,0,6004980,6005504,525,"+"
"SCO0599","MII24hvsMI12h",0.592,0,638801,639730,930,"+"
"SCO0599","MII48hvsMI12h",0.658,0,638801,639730,930,"+"
"SCO0599","MII72hvsMI12h",0.899,0,638801,639730,930,"+"
"SCO6007","MII24hvsMI12h",1.692,0,6587099,6588007,909,"+"
"SCO6007","MII48hvsMI12h",0.998,0,6587099,6588007,909,"+"
"SCO6007","MII72hvsMI12h",0.891,0,6587099,6588007,909,"+"
"SCO5148","MII24hvsMI12h",0.709,0,5594358,5595347,990,"+"
"SCO5148","MII48hvsMI12h",0.775,0,5594358,5595347,990,"+"
"SCO5148","MII72hvsMI12h",0.89,0,5594358,5595347,990,"+"
"SCO2597","MII24hvsMI12h",0.809,0,2812627,2812947,321,"-"
"SCO2597","MII48hvsMI12h",0.752,0,2812627,2812947,321,"-"
"SCO2597","MII72hvsMI12h",0.887,0,2812627,2812947,321,"-"
"SCO0866","MII24hvsMI12h",1.124,0,912931,913572,642,"-"
"SCO0866","MII48hvsMI12h",1.665,0,912931,913572,642,"-"
"SCO0866","MII72hvsMI12h",0.886,0,912931,913572,642,"-"
"SCO0677","MII24hvsMI12h",0.712,0,720032,720874,843,"+"
"SCO0677","MII48hvsMI12h",1.514,0,720032,720874,843,"+"
"SCO0677","MII72hvsMI12h",0.878,0,720032,720874,843,"+"
"SCO2801","MII24hvsMI12h",0.974,0,3059223,3059936,714,"-"
"SCO2801","MII48hvsMI12h",1.29,0,3059223,3059936,714,"-"
"SCO2801","MII72hvsMI12h",0.876,0,3059223,3059936,714,"-"
"SCO1998","MII24hvsMI12h",0.732,0,2133121,2134629,1509,"-"
"SCO1998","MII48hvsMI12h",0.837,0,2133121,2134629,1509,"-"
"SCO1998","MII72hvsMI12h",0.874,0,2133121,2134629,1509,"-"
"SCO2961","MII24hvsMI12h",0.787,0,3218973,3220178,1206,"-"
"SCO2961","MII48hvsMI12h",1.065,0,3218973,3220178,1206,"-"
"SCO2961","MII72hvsMI12h",0.873,0,3218973,3220178,1206,"-"
"SCO2077","MII24hvsMI12h",0.764,0,2230582,2231778,1197,"-"
"SCO2077","MII48hvsMI12h",0.793,0,2230582,2231778,1197,"-"
"SCO2077","MII72hvsMI12h",0.873,0,2230582,2231778,1197,"-"
"SCO1721","MII24hvsMI12h",0.952,0,1841897,1842166,270,"-"
"SCO1721","MII48hvsMI12h",0.775,0,1841897,1842166,270,"-"
"SCO1721","MII72hvsMI12h",0.873,0,1841897,1842166,270,"-"
"SCO6763","MII24hvsMI12h",1.012,0,7519463,7520599,1137,"+"
"SCO6763","MII48hvsMI12h",0.998,0,7519463,7520599,1137,"+"
"SCO6763","MII72hvsMI12h",0.869,0,7519463,7520599,1137,"+"
"SCO2330","MII24hvsMI12h",0.422,0,2500697,2501287,591,"+"
"SCO2330","MII48hvsMI12h",0.924,0,2500697,2501287,591,"+"
"SCO2330","MII72hvsMI12h",0.869,0,2500697,2501287,591,"+"
"SCO3618","MII24hvsMI12h",0.466,0,3996928,3997527,600,"-"
"SCO3618","MII48hvsMI12h",0.479,0,3996928,3997527,600,"-"
"SCO3618","MII72hvsMI12h",0.869,0,3996928,3997527,600,"-"
"SCO2124","MII24hvsMI12h",0.698,0,2284435,2285052,618,"+"
"SCO2124","MII48hvsMI12h",0.562,0,2284435,2285052,618,"+"
"SCO2124","MII72hvsMI12h",0.865,0,2284435,2285052,618,"+"
"SCO1105","MII24hvsMI12h",3.24,0,1162399,1163901,1503,"-"
"SCO1105","MII48hvsMI12h",1.78,0,1162399,1163901,1503,"-"
"SCO1105","MII72hvsMI12h",0.864,0,1162399,1163901,1503,"-"
"SCO5408","MII24hvsMI12h",0.986,0,5879411,5880130,720,"-"
"SCO5408","MII48hvsMI12h",0.921,0,5879411,5880130,720,"-"
"SCO5408","MII72hvsMI12h",0.862,0,5879411,5880130,720,"-"
"SCO3971","MII24hvsMI12h",0.414,0,4372196,4373629,1434,"-"
"SCO3971","MII48hvsMI12h",1.089,0,4372196,4373629,1434,"-"
"SCO3971","MII72hvsMI12h",0.861,0,4372196,4373629,1434,"-"
"SCO4859","MII24hvsMI12h",1.219,0,5288036,5288587,552,"-"
"SCO4859","MII48hvsMI12h",1.216,0,5288036,5288587,552,"-"
"SCO4859","MII72hvsMI12h",0.859,0,5288036,5288587,552,"-"
"SCO3780","MII24hvsMI12h",0.462,0,4155682,4157352,1671,"+"
"SCO3780","MII48hvsMI12h",1.008,0,4155682,4157352,1671,"+"
"SCO3780","MII72hvsMI12h",0.859,0,4155682,4157352,1671,"+"
"SCO5664","MII24hvsMI12h",0.914,0,6163511,6163960,450,"+"
"SCO5664","MII48hvsMI12h",0.804,0,6163511,6163960,450,"+"
"SCO5664","MII72hvsMI12h",0.853,0,6163511,6163960,450,"+"
"SCO7444","MII24hvsMI12h",0.627,0,8258333,8259604,1272,"-"
"SCO7444","MII48hvsMI12h",1.005,0,8258333,8259604,1272,"-"
"SCO7444","MII72hvsMI12h",0.849,0,8258333,8259604,1272,"-"
"SCO5783","MII24hvsMI12h",-0.426,0,6320691,6321176,486,"-"
"SCO5783","MII48hvsMI12h",0.954,0,6320691,6321176,486,"-"
"SCO5783","MII72hvsMI12h",0.847,0,6320691,6321176,486,"-"
"SCO4076","MII24hvsMI12h",0.505,0,4470261,4470578,318,"-"
"SCO4076","MII48hvsMI12h",0.428,0,4470261,4470578,318,"-"
"SCO4076","MII72hvsMI12h",0.846,0,4470261,4470578,318,"-"
"SCO2384","MII24hvsMI12h",1.116,0,2556886,2557305,420,"+"
"SCO2384","MII48hvsMI12h",0.744,0,2556886,2557305,420,"+"
"SCO2384","MII72hvsMI12h",0.841,0,2556886,2557305,420,"+"
"SCO4134","MII24hvsMI12h",1.017,0,4547977,4549560,1584,"-"
"SCO4134","MII48hvsMI12h",0.764,0,4547977,4549560,1584,"-"
"SCO4134","MII72hvsMI12h",0.84,0,4547977,4549560,1584,"-"
"SCO3835","MII24hvsMI12h",1.925,0,4217476,4219167,1692,"+"
"SCO3835","MII48hvsMI12h",0.526,0,4217476,4219167,1692,"+"
"SCO3835","MII72hvsMI12h",0.833,0,4217476,4219167,1692,"+"
"SCO7802","MII24hvsMI12h",0.703,0,8622062,8623126,1065,"+"
"SCO7802","MII48hvsMI12h",0.937,0,8622062,8623126,1065,"+"
"SCO7802","MII72hvsMI12h",0.828,0,8622062,8623126,1065,"+"
"SCO1504","MII24hvsMI12h",0.414,0,1606679,1608931,2253,"+"
"SCO1504","MII48hvsMI12h",0.933,0,1606679,1608931,2253,"+"
"SCO1504","MII72hvsMI12h",0.828,0,1606679,1608931,2253,"+"
"SCO6784","MII24hvsMI12h",0.48,0,7541642,7542313,672,"-"
"SCO6784","MII48hvsMI12h",1.306,0,7541642,7542313,672,"-"
"SCO6784","MII72hvsMI12h",0.824,0,7541642,7542313,672,"-"
"SCO5356","MII24hvsMI12h",0.55,0,5824855,5825784,930,"+"
"SCO5356","MII48hvsMI12h",0.851,0,5824855,5825784,930,"+"
"SCO5356","MII72hvsMI12h",0.823,0,5824855,5825784,930,"+"
"SCO6222","MII24hvsMI12h",0.59,0,6843172,6844380,1209,"-"
"SCO6222","MII48hvsMI12h",0.57,0,6843172,6844380,1209,"-"
"SCO6222","MII72hvsMI12h",0.819,0,6843172,6844380,1209,"-"
"SCO2786","MII24hvsMI12h",0.733,0,3040752,3042359,1608,"-"
"SCO2786","MII48hvsMI12h",0.939,0,3040752,3042359,1608,"-"
"SCO2786","MII72hvsMI12h",0.816,0,3040752,3042359,1608,"-"
"SCO5857","MII24hvsMI12h",0.869,0,6413538,6414875,1338,"-"
"SCO5857","MII48hvsMI12h",0.829,0,6413538,6414875,1338,"-"
"SCO5857","MII72hvsMI12h",0.814,0,6413538,6414875,1338,"-"
"SCO2608","MII24hvsMI12h",0.991,0,2830653,2832962,2310,"-"
"SCO2608","MII48hvsMI12h",0.753,0,2830653,2832962,2310,"-"
"SCO2608","MII72hvsMI12h",0.813,0,2830653,2832962,2310,"-"
"SCO5007","MII24hvsMI12h",0.417,0,5445085,5445480,396,"+"
"SCO5007","MII48hvsMI12h",0.723,0,5445085,5445480,396,"+"
"SCO5007","MII72hvsMI12h",0.813,0,5445085,5445480,396,"+"
"SCO6004","MII24hvsMI12h",1.019,0,6580256,6584062,3807,"-"
"SCO6004","MII48hvsMI12h",0.784,0,6580256,6584062,3807,"-"
"SCO6004","MII72hvsMI12h",0.811,0,6580256,6584062,3807,"-"
"SCO0571","MII24hvsMI12h",0.891,0,612426,613754,1329,"-"
"SCO0571","MII48hvsMI12h",1.624,0,612426,613754,1329,"-"
"SCO0571","MII72hvsMI12h",0.81,0,612426,613754,1329,"-"
"SCO1108","MII24hvsMI12h",0.713,0,1165403,1165774,372,"-"
"SCO1108","MII48hvsMI12h",0.629,0,1165403,1165774,372,"-"
"SCO1108","MII72hvsMI12h",0.81,0,1165403,1165774,372,"-"
"SCO1123","MII24hvsMI12h",0.418,0,1180851,1181249,399,"+"
"SCO1123","MII48hvsMI12h",0.386,0,1180851,1181249,399,"+"
"SCO1123","MII72hvsMI12h",0.808,0,1180851,1181249,399,"+"
"SCO7728","MII24hvsMI12h",0.984,0,8563210,8563518,309,"+"
"SCO7728","MII48hvsMI12h",0.839,0,8563210,8563518,309,"+"
"SCO7728","MII72hvsMI12h",0.807,0,8563210,8563518,309,"+"
"SCO7447","MII24hvsMI12h",-0.648,0,8261520,8262071,552,"-"
"SCO7447","MII48hvsMI12h",0.591,0,8261520,8262071,552,"-"
"SCO7447","MII72hvsMI12h",0.806,0,8261520,8262071,552,"-"
"SCO7250","MII24hvsMI12h",0.42,0,8058466,8060385,1920,"-"
"SCO7250","MII48hvsMI12h",0.743,0,8058466,8060385,1920,"-"
"SCO7250","MII72hvsMI12h",0.805,0,8058466,8060385,1920,"-"
"SCO1633","MII24hvsMI12h",0.898,0,1749001,1749288,288,"-"
"SCO1633","MII48hvsMI12h",0.82,0,1749001,1749288,288,"-"
"SCO1633","MII72hvsMI12h",0.801,0,1749001,1749288,288,"-"
"SCO4993","MII24hvsMI12h",0.571,0,5431696,5433066,1371,"+"
"SCO4993","MII48hvsMI12h",1.068,0,5431696,5433066,1371,"+"
"SCO4993","MII72hvsMI12h",0.796,0,5431696,5433066,1371,"+"
"SCO5443","MII24hvsMI12h",0.455,0,5920072,5922099,2028,"-"
"SCO5443","MII48hvsMI12h",0.649,0,5920072,5922099,2028,"-"
"SCO5443","MII72hvsMI12h",0.796,0,5920072,5922099,2028,"-"
"SCO4822","MII24hvsMI12h",0.698,0,5253098,5253685,588,"-"
"SCO4822","MII48hvsMI12h",0.895,0,5253098,5253685,588,"-"
"SCO4822","MII72hvsMI12h",0.795,0,5253098,5253685,588,"-"
"SCO5395","MII24hvsMI12h",0.593,0,5863553,5864593,1041,"-"
"SCO5395","MII48hvsMI12h",0.602,0,5863553,5864593,1041,"-"
"SCO5395","MII72hvsMI12h",0.793,0,5863553,5864593,1041,"-"
"SCO0590","MII24hvsMI12h",0.459,0,632180,633049,870,"+"
"SCO0590","MII48hvsMI12h",0.945,0,632180,633049,870,"+"
"SCO0590","MII72hvsMI12h",0.791,0,632180,633049,870,"+"
"SCO7716","MII24hvsMI12h",0.418,0,8551498,8551953,456,"+"
"SCO7716","MII48hvsMI12h",0.471,0,8551498,8551953,456,"+"
"SCO7716","MII72hvsMI12h",0.791,0,8551498,8551953,456,"+"
"SCO6731","MII24hvsMI12h",0.493,0,7484114,7485328,1215,"+"
"SCO6731","MII48hvsMI12h",1.686,0,7484114,7485328,1215,"+"
"SCO6731","MII72hvsMI12h",0.79,0,7484114,7485328,1215,"+"
"SCO4129","MII24hvsMI12h",0.629,0,4543049,4544311,1263,"-"
"SCO4129","MII48hvsMI12h",0.755,0,4543049,4544311,1263,"-"
"SCO4129","MII72hvsMI12h",0.79,0,4543049,4544311,1263,"-"
"SCO7131","MII24hvsMI12h",0.59,0,7922986,7923936,951,"+"
"SCO7131","MII48hvsMI12h",0.474,0,7922986,7923936,951,"+"
"SCO7131","MII72hvsMI12h",0.789,0,7922986,7923936,951,"+"
"SCO3423","MII24hvsMI12h",1.893,0,3788179,3788643,465,"+"
"SCO3423","MII48hvsMI12h",1.147,0,3788179,3788643,465,"+"
"SCO3423","MII72hvsMI12h",0.786,0,3788179,3788643,465,"+"
"SCO5232","MII24hvsMI12h",0.779,0,5692292,5693569,1278,"+"
"SCO5232","MII48hvsMI12h",1.006,0,5692292,5693569,1278,"+"
"SCO5232","MII72hvsMI12h",0.786,0,5692292,5693569,1278,"+"
"SCO1771","MII24hvsMI12h",0.539,0,1890421,1890978,558,"-"
