"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_16240",0.317397515247547,0,"data_bldC",3610221,3610547,"+"
"vnz_05605",0.383066219643236,0,"data_bldC",1297704,1297994,"-"
"vnz_18560",-0.23986292653968,0,"data_bldC",4097358,4098917,"+"
"vnz_19795",0.652393540152468,0,"data_bldC",4339973,4340653,"+"
"vnz_22700",-0.714131088530903,0,"data_bldC",4946392,4946997,"-"
"vnz_26875",-0.311882523873091,0,"data_bldC",5890002,5890676,"-"
"vnz_04920",0.690901774835271,0,"data_bldC",1158555,1159148,"-"
"vnz_12180",0.522986328058252,0,"data_bldC",2704649,2704915,"-"
"vnz_20645",0.358140622433839,0,"data_bldC",4525056,4525658,"-"
"vnz_19405",0.761960836184896,0,"data_bldC",4270994,4271926,"+"
"vnz_08950",0.796583915596591,0,"data_bldC",2038425,2039030,"+"
"vnz_23305",-2.21266231112408,0,"data_bldC",5073109,5073480,"+"
"vnz_02130",0.0972316088833255,0,"data_bldC",482874,484148,"+"
"vnz_23505",1.75078401689877,0,"data_bldC",5115302,5116132,"-"
"vnz_12760",-1.37503287666349,0,"data_bldC",2841726,2843594,"+"
"vnz_18165",-1.17178594110763,0,"data_bldC",4014561,4015040,"-"
"vnz_19185",-1.201783908949,0,"data_bldC",4228182,4229831,"-"
"vnz_36610",0.202958552962317,0,"data_bldC",8198121,8198867,"+"
"vnz_18525",0.0892675272046612,0,"data_bldC",4092385,4092750,"+"
"vnz_19555",0.461947488458944,0,"data_bldC",4299623,4300381,"+"
"vnz_18010",0.502022381485163,0,"data_bldC",3978262,3979338,"+"
"vnz_20710",-0.690442603529931,0,"data_bldC",4539514,4540647,"+"
"vnz_28010",0.912550779205647,0,"data_bldC",6149583,6150440,"+"
"vnz_07190",1.55946776950326,0,"data_bldC",1649283,1650002,"-"
"vnz_20980",-1.27693198090731,0,"data_bldC",4597372,4599339,"-"
"vnz_23060",-0.110320671878471,0,"data_bldC",5020264,5021841,"-"
"vnz_05270",-1.29749663010953,0,"data_bldC",1234125,1235411,"-"
"vnz_16715",-0.0609595771772806,0,"data_bldC",3710872,3712155,"-"
"vnz_22130",0.282101966476279,0,"data_bldC",4827484,4829040,"-"
"vnz_07170",-1.42983805776405,0,"data_bldC",1644612,1644986,"-"
"vnz_16930",0.35223381144356,0,"data_bldC",3758506,3759081,"-"
"vnz_23475",1.84432340276075,0,"data_bldC",5107586,5108293,"-"
"vnz_06295",0.0291788967333397,0,"data_bldC",1452621,1453016,"+"
"vnz_07890",-0.0197764827365529,0,"data_bldC",1801810,1802445,"-"
"vnz_12150",0.533355805394894,0,"data_bldC",2699063,2701192,"-"
"vnz_05670",-0.560188784579487,0,"data_bldC",1313610,1314101,"-"
"vnz_08910",1.09750512526798,0,"data_bldC",2028167,2029672,"+"
"vnz_34815",-0.308907185838712,0,"data_bldC",7744254,7745120,"+"
"vnz_24720",1.70577951379559,0,"data_bldC",5383756,5384796,"+"
"vnz_09845",-1.05004537573676,0,"data_bldC",2228859,2229824,"-"
"vnz_27620",-0.193536669303065,0,"data_bldC",6075838,6076971,"+"
"vnz_02880",1.115682607366,0,"data_bldC",693964,696357,"+"
"vnz_17465",0.364637644542066,0,"data_bldC",3854185,3855174,"+"
"vnz_25380",-2.24465897646826,0,"data_bldC",5544465,5546393,"+"
"vnz_34310",-1.34039909539567,0,"data_bldC",7614930,7617017,"+"
"vnz_29915",-0.722112945203888,0,"data_bldC",6597391,6598326,"-"
"vnz_33360",0.718498128612929,0,"data_bldC",7405211,7407391,"-"
"vnz_29090",-1.44883568091726,0,"data_bldC",6407833,6408288,"-"
"vnz_09735",0.277041886694753,0,"data_bldC",2204541,2205374,"+"
"vnz_19570",0.575825844127959,0,"data_bldC",4301537,4302004,"+"
"vnz_22140",0.493574316677384,0,"data_bldC",4830940,4831353,"+"
"vnz_27280",-0.270072444988503,0,"data_bldC",5993665,5995062,"+"
"vnz_14650",2.7228126675149,0,"data_bldC",3260691,3261104,"+"
"vnz_02830",-1.61179422333389,0,"data_bldC",681646,681846,"+"
"vnz_04700",1.05284571564168,0,"data_bldC",1100539,1101147,"-"
"vnz_08315",1.69061786417345,0,"data_bldC",1898043,1898456,"-"
"vnz_01425",-0.429322913162281,0,"data_bldC",319092,320642,"-"
"vnz_24495",0.511600235017275,0,"data_bldC",5328413,5329267,"+"
"vnz_25730",0.693648543702709,0,"data_bldC",5625335,5626756,"-"
"vnz_26680",1.19258739308616,0,"data_bldC",5836910,5838595,"+"
"vnz_15895",0.112074840343367,0,"data_bldC",3541077,3541622,"-"
"vnz_03690",-0.112389973621983,0,"data_bldC",885861,887192,"-"
"vnz_12530",1.40984203363227,0,"data_bldC",2788417,2789574,"+"
"vnz_17115",0.598705238976669,0,"data_bldC",3789428,3789811,"-"
"vnz_14940",0.133928337050021,0,"data_bldC",3324307,3324966,"-"
"vnz_30370",-2.3123339132004,0,"data_bldC",6703106,6704023,"+"
"vnz_01045",-0.813584114334261,0,"data_bldC",234363,235139,"-"
"vnz_01675",0.416356744069108,0,"data_bldC",380826,381455,"+"
"vnz_34415",1.4114244520451,0,"data_bldC",7637490,7638617,"+"
"vnz_34000",1.62427194935429,0,"data_bldC",7544245,7545219,"+"
"vnz_28635",-2.87923554878094,0,"data_bldC",6290776,6291333,"+"
"vnz_06165",0.263318084289598,0,"data_bldC",1425971,1426660,"-"
"vnz_06775",2.08340234497408,0,"data_bldC",1556041,1556685,"+"
"vnz_07685",1.35507112727296,0,"data_bldC",1751870,1753402,"+"
"vnz_30515",-1.43200260790499,0,"data_bldC",6733246,6734007,"+"
"vnz_16235",1.12626441303523,0,"data_bldC",3609316,3610038,"+"
"vnz_02530",2.1027843967473,0,"data_bldC",601918,602505,"-"
"vnz_24590",-0.901265055625949,0,"data_bldC",5353448,5354101,"-"
"vnz_05360",-0.990670890053409,0,"data_bldC",1251104,1251541,"-"
"vnz_13940",-1.13671337280504,0,"data_bldC",3113453,3113683,"+"
"vnz_26505",0.594575632564169,0,"data_bldC",5790674,5791180,"+"
"vnz_31445",0.0396981342023759,0,"data_bldC",6959679,6960569,"+"
"vnz_11985",-1.33407672116211,0,"data_bldC",2659308,2660735,"+"
"vnz_22020",0.685281070093353,0,"data_bldC",4793719,4794843,"+"
"vnz_26825",0.591504848926477,0,"data_bldC",5879159,5880727,"+"
"vnz_29345",1.07037834031531,0,"data_bldC",6460951,6462072,"+"
"vnz_11050",0.51703394865042,0,"data_bldC",2437021,2438913,"-"
"vnz_04360",-1.10832742456535,0,"data_bldC",1030883,1032460,"-"
"vnz_00635",-1.50171137219471,0,"data_bldC",140069,140506,"+"
"vnz_28160",-1.95991007732228,0,"data_bldC",6180523,6181287,"-"
"vnz_30140",1.08472157045091,0,"data_bldC",6647084,6647728,"-"
"vnz_06600",1.10067225340103,0,"data_bldC",1513086,1513595,"-"
"vnz_20985",-0.53214945866935,0,"data_bldC",4599496,4600119,"-"
"vnz_23465",0.949941950949001,0,"data_bldC",5104404,5104826,"+"
"vnz_13740",-1.321796437479,0,"data_bldC",3071104,3071601,"-"
"vnz_29470",-1.69213091937217,0,"data_bldC",6493492,6494058,"-"
"vnz_11820",1.83093801103329,0,"data_bldC",2617029,2618414,"+"
"vnz_08480",1.17142434523311,0,"data_bldC",1932419,1933042,"-"
"vnz_05510",-1.22833433122606,0,"data_bldC",1286012,1286578,"-"
"vnz_06300",0.494795342777464,0,"data_bldC",1453013,1453330,"+"
"vnz_07295",0.719042480786179,0,"data_bldC",1666396,1667994,"-"
"vnz_18370",0.438421365984712,0,"data_bldC",4060627,4061106,"-"
"vnz_23550",-0.935575165787132,0,"data_bldC",5127883,5129025,"+"
"vnz_11280",0.689993972156147,0,"data_bldC",2489984,2491780,"+"
"vnz_04885",2.681748562298,0,"data_bldC",1151338,1151532,"+"
"vnz_18935",-1.71008350942678,0,"data_bldC",4168011,4169102,"-"
"vnz_27125",0.224066930626757,0,"data_bldC",5951746,5954640,"+"
"vnz_11285",-2.2367260051683,0,"data_bldC",2491860,2493230,"+"
"vnz_12090",-1.49561348760434,0,"data_bldC",2686467,2687042,"+"
"vnz_28050",0.0233468520073174,0,"data_bldC",6157691,6158944,"-"
"vnz_10095",-1.31709792865473,0,"data_bldC",2277553,2278149,"-"
"vnz_36515",2.13393639196375,0,"data_bldC",8165787,8166365,"+"
"vnz_36310",-0.701242016959395,0,"data_bldC",8105330,8106097,"+"
"vnz_12240",-1.14759431192935,0,"data_bldC",2715654,2715818,"-"
"vnz_06520",0.0332359435177823,0,"data_bldC",1498160,1498909,"+"
"vnz_33300",0.550434911114267,0,"data_bldC",7391379,7392095,"+"
"vnz_06100",-1.13218505643728,0,"data_bldC",1405752,1407341,"-"
"vnz_05280",-0.317024274473457,0,"data_bldC",1236486,1237052,"-"
"vnz_26415",-0.331640551831082,0,"data_bldC",5768688,5771159,"+"
"vnz_08700",0.376850578995103,0,"data_bldC",1981559,1981798,"-"
"vnz_11665",0.238563204336278,0,"data_bldC",2582244,2584175,"-"
"vnz_13790",1.32412742043125,0,"data_bldC",3081660,3082079,"-"
"vnz_18815",0.419462383973846,0,"data_bldC",4143823,4145982,"+"
"vnz_23905",0.747577369448195,0,"data_bldC",5205245,5208700,"+"
"vnz_09825",-1.63354393865661,0,"data_bldC",2223156,2224601,"-"
"vnz_06440",-0.0734713192005306,0,"data_bldC",1478656,1479462,"+"
"vnz_32180",0.646208833957872,0,"data_bldC",7123504,7123755,"-"
"vnz_05455",0.407388030607555,0,"data_bldC",1272376,1273290,"-"
"vnz_19900",0.799280132226615,0,"data_bldC",4364089,4364628,"-"
"vnz_08715",1.35219443065511,0,"data_bldC",1986524,1988395,"+"
"vnz_29330",2.01585188304962,0,"data_bldC",6457225,6459573,"-"
"vnz_23775",1.59921038020859,0,"data_bldC",5170768,5171373,"+"
"vnz_26600",-0.624512153896506,0,"data_bldC",5818496,5820043,"+"
"vnz_34855",0.782302601243533,0,"data_bldC",7752654,7753136,"-"
"vnz_12245",0.300947203295068,0,"data_bldC",2715823,2716524,"-"
"vnz_28280",-1.01506937397395,0,"data_bldC",6202467,6203387,"+"
"vnz_35810",0.0676864658842252,0,"data_bldC",7993641,7994249,"-"
"vnz_01090",-0.322298376127463,0,"data_bldC",243599,244585,"-"
"vnz_36250",-0.264461119089199,0,"data_bldC",8090677,8091636,"+"
"vnz_18925",-1.42780664657764,0,"data_bldC",4166180,4167259,"+"
"vnz_17055",2.11177846717785,0,"data_bldC",3779429,3779632,"+"
"vnz_17735",1.11180828877929,0,"data_bldC",3920978,3921469,"+"
"vnz_04660",0.806741207945534,0,"data_bldC",1092453,1093088,"-"
"vnz_10055",-1.40667304458066,0,"data_bldC",2271342,2272343,"+"
"vnz_18090",0.463677233661671,0,"data_bldC",4000763,4001794,"-"
"vnz_36110",0.311732557257163,0,"data_bldC",8051825,8053849,"-"
"vnz_05045",1.93773064243887,0,"data_bldC",1183665,1184273,"-"
"vnz_14500",-1.1015497722249,0,"data_bldC",3223832,3224425,"+"
"vnz_14800",0.979380578213728,0,"data_bldC",3291578,3292381,"-"
"vnz_19865",0.998280507849142,0,"data_bldC",4357114,4357788,"+"
"vnz_05390",-0.618391593573507,0,"data_bldC",1258401,1259108,"-"
"vnz_10395",-0.792772756590486,0,"data_bldC",2309657,2310247,"+"
"vnz_24595",-1.31714249311489,0,"data_bldC",5354232,5356643,"+"
"vnz_31865",-0.464421239241169,0,"data_bldC",7044997,7045728,"-"
"vnz_08450",-1.70433971602042,0,"data_bldC",1925696,1927345,"+"
"vnz_28750",0.27932214278458,0,"data_bldC",6328192,6329103,"-"
"vnz_27160",-1.01163442341809,0,"data_bldC",5960497,5961114,"+"
"vnz_22315",1.64529894678753,0,"data_bldC",4868602,4869357,"-"
"vnz_29405",0.270094614727494,0,"data_bldC",6476952,6477647,"+"
"vnz_28605",1.20428600097513,0,"data_bldC",6280429,6281916,"+"
"vnz_18180",0.351848632717076,0,"data_bldC",4017370,4017861,"-"
"vnz_11940",-1.08666072320804,0,"data_bldC",2646817,2650020,"+"
"vnz_13335",-0.259288300467322,0,"data_bldC",2963424,2965763,"-"
"vnz_17665",-0.879567726393149,0,"data_bldC",3902688,3904307,"-"
"vnz_36155",0.793740801936267,0,"data_bldC",8061097,8061630,"+"
"vnz_02095",5.83739751134186,0,"data_bldC",472655,473404,"+"
"vnz_01560",0.21167956474446,0,"data_bldC",355216,356199,"+"
"vnz_03130",-0.676460725299403,0,"data_bldC",770816,772273,"-"
"vnz_09440",0.150688790621234,0,"data_bldC",2147671,2149032,"-"
"vnz_24445",0.817106158548859,0,"data_bldC",5317718,5318347,"-"
"vnz_30205",0.285413552107973,0,"data_bldC",6659330,6659554,"-"
"vnz_36460",1.22973379815785,0,"data_bldC",8152813,8153580,"+"
"vnz_26960",0.912678465285049,0,"data_bldC",5909628,5910242,"+"
"vnz_02300",-1.15290649090748,0,"data_bldC",522212,522907,"+"
"vnz_33905",-1.67950623727957,0,"data_bldC",7521415,7522677,"-"
"vnz_01990",-1.31649608454705,0,"data_bldC",447536,448012,"+"
"vnz_17100",0.523416914003517,0,"data_bldC",3787354,3788007,"-"
"vnz_19605",0.664644313159248,0,"data_bldC",4308354,4308863,"+"
"vnz_07760",0.635769087038701,0,"data_bldC",1769558,1770520,"-"
"vnz_22450",0.831736374659602,0,"data_bldC",4894332,4895912,"+"
"vnz_32550",-0.972917451668273,0,"data_bldC",7213209,7214732,"+"
"vnz_33200",0.709242906445385,0,"data_bldC",7366064,7368283,"-"
"vnz_22795",1.36136402558747,0,"data_bldC",4966657,4967811,"+"
"vnz_32080",-0.913816976456596,0,"data_bldC",7106417,7106971,"+"
"vnz_36200",1.45721967425526,0,"data_bldC",8071342,8072337,"+"
"vnz_14465",1.25339550804025,0,"data_bldC",3217540,3218055,"+"
"vnz_19590",0.257606874047177,0,"data_bldC",4305369,4306013,"-"
"vnz_18155",-0.486895640007904,0,"data_bldC",4012606,4013259,"+"
"vnz_22520",1.66212403556118,0,"data_bldC",4911653,4912057,"+"
"vnz_15225",0.216068523741269,0,"data_bldC",3394070,3395287,"-"
"vnz_19935",1.31787601996791,0,"data_bldC",4370666,4371808,"-"
"vnz_22965",-2.0252636625707,0,"data_bldC",5001915,5002760,"+"
"vnz_00615",0.223812386297965,0,"data_bldC",135822,137021,"+"
"vnz_31070",1.14790265986787,0,"data_bldC",6870484,6871749,"+"
"vnz_08275",0.690854989040865,0,"data_bldC",1890486,1891697,"+"
"vnz_14445",1.89822671752345,0,"data_bldC",3211811,3212230,"-"
"vnz_07850",0.46471273302363,0,"data_bldC",1793181,1793750,"+"
"vnz_32700",-1.40326064948063,0,"data_bldC",7247445,7247972,"-"
"vnz_03520",-1.0868324991077,0,"data_bldC",844881,845552,"+"
"vnz_24840",-0.571258699458936,0,"data_bldC",5408168,5409610,"+"
"vnz_06955",0.598678190601226,0,"data_bldC",1594842,1595657,"-"
"vnz_30645",-2.99189838158846,0,"data_bldC",6764305,6764712,"+"
"vnz_08850",1.1045246387416,0,"data_bldC",2015029,2016651,"-"
"vnz_21725",-1.18315443564289,0,"data_bldC",4741163,4741765,"+"
"vnz_16545",0.329615756756661,0,"data_bldC",3678221,3679420,"+"
"vnz_08810",-1.61931060388228,0,"data_bldC",2006536,2007546,"-"
"vnz_05060",1.70865947158698,0,"data_bldC",1188447,1189187,"+"
"vnz_12535",1.26169609376266,0,"data_bldC",2789575,2790444,"+"
"vnz_11710",1.04233205992024,0,"data_bldC",2593114,2594616,"-"
"vnz_26980",-1.53646157451185,0,"data_bldC",5913045,5913845,"+"
"vnz_05540",-0.423127780943712,0,"data_bldC",1290864,1291286,"-"
"vnz_34885",-0.677384197581435,0,"data_bldC",7757192,7758766,"-"
"vnz_01590",1.89122216097689,0,"data_bldC",363100,364290,"+"
"vnz_07145",1.93724285795553,0,"data_bldC",1640583,1640858,"-"
"vnz_15805",1.07908208106816,0,"data_bldC",3517782,3518609,"+"
"vnz_15565",-0.715134777733966,0,"data_bldC",3464479,3464922,"-"
"vnz_29160",-1.7508050459541,0,"data_bldC",6422113,6424461,"-"
"vnz_05055",0.428337389023769,0,"data_bldC",1185894,1188275,"+"
"vnz_24020",0.0343408684506527,0,"data_bldC",5231678,5233654,"+"
"vnz_11310",-1.30284465328961,0,"data_bldC",2498773,2499039,"+"
"vnz_12160",2.33113954827373,0,"data_bldC",2702772,2703005,"-"
"vnz_27600",0.218773785325858,0,"data_bldC",6068960,6071284,"-"
"vnz_27070",-1.13199371218621,0,"data_bldC",5934983,5936473,"+"
"vnz_31110",0.851266192943576,0,"data_bldC",6878108,6880129,"-"
"vnz_11210",1.97726375483596,0,"data_bldC",2476465,2477985,"+"
"vnz_23965",1.12828569203387,0,"data_bldC",5219005,5220675,"+"
"vnz_07150",1.17780040825766,0,"data_bldC",1641029,1641373,"+"
"vnz_03765",0.114538338500826,0,"data_bldC",904556,906415,"-"
"vnz_11330",0.761492716222659,0,"data_bldC",2502632,2503111,"-"
"vnz_33195",0.414976919010426,0,"data_bldC",7364592,7366067,"-"
"vnz_05165",-0.631209826221681,0,"data_bldC",1209820,1210563,"+"
"vnz_16640",0.543052243347171,0,"data_bldC",3697792,3698589,"-"
"vnz_03925",-0.365201007267423,0,"data_bldC",943645,944112,"+"
"vnz_32695",-1.33255928942449,0,"data_bldC",7246951,7247410,"+"
"vnz_05430",0.866870044755118,0,"data_bldC",1268496,1269596,"-"
"vnz_27275",-0.684246070766016,0,"data_bldC",5992310,5993668,"+"
"vnz_33960",-1.45279644009296,0,"data_bldC",7533001,7533348,"-"
"vnz_11115",-1.24478343804289,0,"data_bldC",2453997,2454422,"+"
"vnz_28845",0.924094555758603,0,"data_bldC",6353638,6355137,"+"
"vnz_00780",-0.663156220800575,0,"data_bldC",175399,176277,"+"
"vnz_19115",-1.31503462322938,0,"data_bldC",4213275,4214945,"+"
"vnz_18890",-1.33745239969073,0,"data_bldC",4158418,4160667,"+"
"vnz_20495",0.546334994454209,0,"data_bldC",4492361,4492804,"+"
"vnz_31120",0.247849863023357,0,"data_bldC",6881868,6882698,"-"
"vnz_16425",1.16116360353286,0,"data_bldC",3656190,3657587,"+"
"vnz_32230",1.39136198329125,0,"data_bldC",7135407,7136489,"-"
"vnz_08485",1.71018620745319,0,"data_bldC",1933178,1934044,"-"
"vnz_15500",2.07212902405834,0,"data_bldC",3453894,3454484,"-"
"vnz_01535",-0.906066778374871,0,"data_bldC",349058,349906,"+"
"vnz_08045",-0.35539954554187,0,"data_bldC",1837759,1838475,"+"
"vnz_19650",0.369680390614614,0,"data_bldC",4317529,4318056,"-"
"vnz_31520",-0.810025272016446,0,"data_bldC",6972536,6973879,"-"
"vnz_34330",1.9243669686289,0,"data_bldC",7619783,7620463,"+"
"vnz_26070",-1.19107888480015,0,"data_bldC",5693577,5693795,"+"
"vnz_36605",0.759558791205002,0,"data_bldC",8197259,8198047,"+"
"vnz_12940",-0.556031127454387,0,"data_bldC",2881073,2882203,"-"
"vnz_21365",-1.05045537805993,0,"data_bldC",4681547,4682827,"-"
"vnz_32525",2.52290071720842,0,"data_bldC",7203625,7204977,"-"
"vnz_26585",0.290006529442901,0,"data_bldC",5812493,5815954,"-"
"vnz_25390",-2.43000441122202,0,"data_bldC",5547997,5548923,"+"
"vnz_06620",0.371281711305104,0,"data_bldC",1516836,1517504,"+"
"vnz_17435",2.78983996524112,0,"data_bldC",3848243,3848677,"+"
"vnz_05065",1.40225710439539,0,"data_bldC",1189221,1189997,"-"
"vnz_19095",-0.972419913341099,0,"data_bldC",4204854,4208312,"+"
"vnz_05025",1.27628788201607,0,"data_bldC",1180913,1181185,"-"
"vnz_09855",-1.92133234151849,0,"data_bldC",2231690,2233294,"+"
"vnz_08795",0.264145097218003,0,"data_bldC",2003293,2004621,"-"
"vnz_25160",0.537018598897827,0,"data_bldC",5478024,5478455,"+"
"vnz_07130",-1.03584069017248,0,"data_bldC",1636187,1637710,"+"
"vnz_08720",1.42946982204988,0,"data_bldC",1988423,1989421,"-"
"vnz_09635",0.696598619372878,0,"data_bldC",2188863,2189186,"-"
"vnz_00765",0.451770779959888,0,"data_bldC",172771,173817,"+"
"vnz_35030",1.17312002479172,0,"data_bldC",7792149,7793609,"-"
"vnz_02035",1.83752997660222,0,"data_bldC",458162,459022,"-"
"vnz_10810",1.34498928559465,0,"data_bldC",2383830,2384324,"-"
"vnz_24675",0.975174075146998,0,"data_bldC",5371700,5372809,"+"
"vnz_21015",0.941618911092412,0,"data_bldC",4606522,4607394,"+"
"vnz_30940",-1.22330250274601,0,"data_bldC",6837661,6838380,"-"
"vnz_18665",0.394491868577218,0,"data_bldC",4117037,4118632,"+"
"vnz_27180",0.0875542535664077,0,"data_bldC",5963744,5965927,"-"
"vnz_09275",2.2541613080553,0,"data_bldC",2112772,2113662,"-"
"vnz_02980",3.05639913156093,0,"data_bldC",724066,725058,"+"
"vnz_15760",1.43126355362712,0,"data_bldC",3508097,3508834,"-"
"vnz_29315",1.99390844254174,0,"data_bldC",6456225,6456422,"-"
"vnz_22610",1.08299914148558,0,"data_bldC",4926754,4927476,"+"
"vnz_26880",-0.660764235350415,0,"data_bldC",5890797,5891618,"-"
"vnz_30170",0.55408166877159,0,"data_bldC",6652343,6653149,"-"
"vnz_00945",-0.662170607460587,0,"data_bldC",212979,215699,"+"
"vnz_01740",-0.550075398493887,0,"data_bldC",396091,397266,"-"
"vnz_00795",-2.34985102269401,0,"data_bldC",178744,180531,"-"
"vnz_35700",1.28805902244058,0,"data_bldC",7964762,7965793,"+"
"vnz_25640",-0.467852707025042,0,"data_bldC",5605931,5607775,"+"
"vnz_04345",0.455008284385009,0,"data_bldC",1029072,1029506,"+"
"vnz_29675",-2.77535099045778,0,"data_bldC",6533517,6534035,"-"
"vnz_05910",0.555364458679852,0,"data_bldC",1363808,1365262,"-"
"vnz_08255",1.19166611777611,0,"data_bldC",1885793,1887001,"+"
"vnz_12125",-2.13528555321974,0,"data_bldC",2695122,2695319,"-"
"vnz_12165",1.08284636130567,0,"data_bldC",2703020,2703349,"-"
"vnz_12480",-1.75504418625735,0,"data_bldC",2773715,2775160,"-"
"vnz_25090",0.799883215619269,0,"data_bldC",5461092,5462324,"-"
"vnz_30615",-1.67671346940957,0,"data_bldC",6757057,6758340,"+"
"vnz_09460",2.09159245474501,0,"data_bldC",2151181,2151600,"+"
"vnz_08010",0.743104102803021,0,"data_bldC",1826486,1829197,"-"
"vnz_25510",1.01683387735964,0,"data_bldC",5573018,5573707,"+"
"vnz_31545",1.4346196111099,0,"data_bldC",6978467,6979498,"+"
"vnz_23630",0.565003759901315,0,"data_bldC",5143982,5144992,"-"
"vnz_09235",-0.391430552873259,0,"data_bldC",2100657,2101103,"-"
"vnz_01905",-0.959811946657863,0,"data_bldC",428761,429390,"+"
"vnz_27225",0.388645440453004,0,"data_bldC",5977402,5979519,"+"
"vnz_31795",0.878450012580449,0,"data_bldC",7029056,7029703,"+"
"vnz_26135",1.19068463035819,0,"data_bldC",5714210,5714935,"-"
"vnz_22045",0.220147832796412,0,"data_bldC",4804225,4806030,"+"
"vnz_25230",-1.00674792344408,0,"data_bldC",5498002,5500575,"+"
"vnz_16035",0.246316098371504,0,"data_bldC",3566895,3567383,"+"
"vnz_21045",-1.42518860104214,0,"data_bldC",4612659,4613522,"+"
"vnz_31425",-2.40236372195201,0,"data_bldC",6952527,6953531,"+"
"vnz_25875",-0.13008181929756,0,"data_bldC",5661004,5661417,"-"
"vnz_07300",1.23074864771968,0,"data_bldC",1668263,1669153,"+"
"vnz_02795",-1.7495551709386,0,"data_bldC",673801,676539,"-"
"vnz_23290",-0.331005566173721,0,"data_bldC",5069526,5070167,"-"
"vnz_16385",1.5395050599276,0,"data_bldC",3643816,3644988,"-"
"vnz_25285",0.236816707566161,0,"data_bldC",5521816,5522583,"+"
"vnz_29425",4.1730906988848,0,"data_bldC",6482603,6483493,"+"
"vnz_29765",1.03254989411554,0,"data_bldC",6552960,6553685,"-"
"vnz_13300",0.857790820757938,0,"data_bldC",2955838,2956800,"-"
"vnz_17730",1.17984961664546,0,"data_bldC",3919529,3920689,"-"
"vnz_26495",0.604128290256328,0,"data_bldC",5789498,5789914,"-"
"vnz_30540",-1.07402124542798,0,"data_bldC",6739332,6740858,"-"
"vnz_31610",-0.29992724927283,0,"data_bldC",6989303,6989677,"+"
"vnz_02755",0.307939064518526,0,"data_bldC",663808,665484,"+"
"vnz_31180",-0.490775417384108,0,"data_bldC",6900063,6900896,"+"
"vnz_15370",0.578924368467363,0,"data_bldC",3427056,3427511,"-"
"vnz_19995",0.442781631207665,0,"data_bldC",4384698,4386326,"+"
